,amt,cnt,amt_ratio,cnt_ratio
1,4892154665346,239250966,0.11408027314340251,0.12757401158002518
2,5194183388161,248077550,0.12112328824673864,0.13228054525992708
3,5433724530608,256063151,0.12670915394984264,0.13653864783514286
4,5498483118709,257462245,0.128219261034411,0.13728467631369679
5,6405803843986,282204567,0.14937709500508936,0.1504778404881926
6,8479295298539,320658314,0.1977288924597979,0.17098224574552962
7,6979796178643,271672740,0.1627620361607179,0.1448620327774859
