month,age_group,card_tpbuz_nm_2,amt
202305,60대+,간이주점,3702080962
202305,60대+,고기요리,28121665612
202305,60대+,디저트/음료,21164002461
202305,60대+,별식/퓨전요리,5224745999
202305,60대+,분식,8310746530
202305,60대+,양식,2176448431
202305,60대+,일식/수산물,19375377799
202305,60대+,중식,4621280673
202305,60대+,패스트푸드,3478716560
202305,60대+,한식,61312635768
202306,20대,간이주점,12723668574
202306,20대,고기요리,21048151236
202306,20대,디저트/음료,21561362366
202306,20대,별식/퓨전요리,3216268296
202306,20대,분식,5840699264
202306,20대,양식,3556099187
202306,20대,일식/수산물,7223954165
202306,20대,중식,3720130289
202306,20대,패스트푸드,7481328977
202306,20대,한식,33101564531
202306,30대,간이주점,13380127945
202306,30대,고기요리,34867352413
202306,30대,디저트/음료,35704460086
202306,30대,별식/퓨전요리,5793591845
202306,30대,분식,10203536940
202306,30대,양식,6070686567
202306,30대,일식/수산물,14267941249
202306,30대,중식,6783159526
202306,30대,패스트푸드,10174523109
202306,30대,한식,59400319119
202306,40대,간이주점,14110091714
202306,40대,고기요리,48448573471
202306,40대,디저트/음료,45885703053
202306,40대,별식/퓨전요리,7961256459
202306,40대,분식,15910334827
202306,40대,양식,7186802882
202306,40대,일식/수산물,21175253035
202306,40대,중식,10003216809
202306,40대,패스트푸드,12287201918
202306,40대,한식,80358957217
202306,50대,간이주점,9928842052
202306,50대,고기요리,44827674691
202306,50대,디저트/음료,35224922893
202306,50대,별식/퓨전요리,7274049423
202306,50대,분식,13498517105
202306,50대,양식,4589953583
202306,50대,일식/수산물,22991634030
202306,50대,중식,7759528402
202306,50대,패스트푸드,8138075515
202306,50대,한식,81387330559
202306,60대+,간이주점,3817599186
202306,60대+,고기요리,28142761940
202306,60대+,디저트/음료,20655075315
202306,60대+,별식/퓨전요리,4886790088
202306,60대+,분식,8503921644
202306,60대+,양식,2254666389
202306,60대+,일식/수산물,18502275307
202306,60대+,중식,4405606960
202306,60대+,패스트푸드,3379050222
202306,60대+,한식,60998449961
202307,20대,간이주점,12417652221
202307,20대,고기요리,20768852807
202307,20대,디저트/음료,21220380808
202307,20대,별식/퓨전요리,3214446238
202307,20대,분식,5713435469
202307,20대,양식,3515842341
202307,20대,일식/수산물,7148509875
202307,20대,중식,3700201250
202307,20대,패스트푸드,7145111420
202307,20대,한식,32627016011
202307,30대,간이주점,13340978525
202307,30대,고기요리,34661584730
202307,30대,디저트/음료,36086648887
202307,30대,별식/퓨전요리,5938081742
202307,30대,분식,10093811176
202307,30대,양식,6137061082
202307,30대,일식/수산물,14059746825
202307,30대,중식,7098837111
202307,30대,패스트푸드,10220610944
202307,30대,한식,59605929696
202307,40대,간이주점,14170653736
202307,40대,고기요리,50188286796
202307,40대,디저트/음료,46193990868
202307,40대,별식/퓨전요리,8198156504
202307,40대,분식,16235280663
202307,40대,양식,7788175226
202307,40대,일식/수산물,21265093190
202307,40대,중식,10549616647
202307,40대,패스트푸드,12721199624
202307,40대,한식,83045329793
202307,50대,간이주점,10233959378
202307,50대,고기요리,48055026357
202307,50대,디저트/음료,35335450421
202307,50대,별식/퓨전요리,7554650715
202307,50대,분식,13993242571
202307,50대,양식,4936084512
202307,50대,일식/수산물,23333622541
202307,50대,중식,8316329085
202307,50대,패스트푸드,8482739397
202307,50대,한식,84371010981
202307,60대+,간이주점,3855808299
202307,60대+,고기요리,30982075849
202307,60대+,디저트/음료,20476815714
202307,60대+,별식/퓨전요리,4938155699
202307,60대+,분식,8628620463
202307,60대+,양식,2384697735
202307,60대+,일식/수산물,18176604718
202307,60대+,중식,4659886063
202307,60대+,패스트푸드,3583496007
202307,60대+,한식,62430461600
202308,20대,간이주점,12009104297
202308,20대,고기요리,20067721850
202308,20대,디저트/음료,21536625966
202308,20대,별식/퓨전요리,3266448084
202308,20대,분식,5841803505
202308,20대,양식,3532374754
202308,20대,일식/수산물,7405387972
202308,20대,중식,3694749814
202308,20대,패스트푸드,7233415032
202308,20대,한식,32333401466
202308,30대,간이주점,12868220392
202308,30대,고기요리,33403395376
202308,30대,디저트/음료,35963311494
202308,30대,별식/퓨전요리,5959664410
202308,30대,분식,10307294727
202308,30대,양식,6230076684
202308,30대,일식/수산물,14222498845
202308,30대,중식,6993189920
202308,30대,패스트푸드,10354314481
202308,30대,한식,58865391077
202308,40대,간이주점,13626425616
202308,40대,고기요리,47914000103
202308,40대,디저트/음료,46275756683
202308,40대,별식/퓨전요리,8451681445
202308,40대,분식,16564927241
202308,40대,양식,7881496343
202308,40대,일식/수산물,21499603241
202308,40대,중식,10402182905
202308,40대,패스트푸드,12726044483
202308,40대,한식,82165439386
202308,50대,간이주점,9932764287
202308,50대,고기요리,45747605585
202308,50대,디저트/음료,36071644899
202308,50대,별식/퓨전요리,7789524774
202308,50대,분식,14319768666
202308,50대,양식,4950486310
202308,50대,일식/수산물,23662461133
202308,50대,중식,8316347381
202308,50대,패스트푸드,8676776860
202308,50대,한식,84242859501
202308,60대+,간이주점,3817521309
202308,60대+,고기요리,29698407912
202308,60대+,디저트/음료,21227969348
202308,60대+,별식/퓨전요리,5153922472
202308,60대+,분식,8971372236
202308,60대+,양식,2450695421
202308,60대+,일식/수산물,18815846206
202308,60대+,중식,4850109444
202308,60대+,패스트푸드,3743244337
202308,60대+,한식,62787178630
202309,20대,간이주점,12659326936
202309,20대,고기요리,20728579622
202309,20대,디저트/음료,21655498404
202309,20대,별식/퓨전요리,3413408994
202309,20대,분식,5764377569
202309,20대,양식,3442371246
202309,20대,일식/수산물,7977046292
202309,20대,중식,3747271875
202309,20대,패스트푸드,7278949146
202309,20대,한식,33502388218
202309,30대,간이주점,13267282057
202309,30대,고기요리,33588921728
202309,30대,디저트/음료,36163859403
202309,30대,별식/퓨전요리,6098738003
202309,30대,분식,9739868019
202309,30대,양식,6032664948
202309,30대,일식/수산물,15181774261
202309,30대,중식,6856191550
202309,30대,패스트푸드,9971765811
202309,30대,한식,58950538321
202309,40대,간이주점,13388700138
202309,40대,고기요리,46233340881
202309,40대,디저트/음료,45651217634
202309,40대,별식/퓨전요리,8378694331
202309,40대,분식,15280657263
202309,40대,양식,6856059842
202309,40대,일식/수산물,21547863555
202309,40대,중식,9937838635
202309,40대,패스트푸드,12000339477
202309,40대,한식,79282056777
202309,50대,간이주점,9812535414
202309,50대,고기요리,43683342560
202309,50대,디저트/음료,36390308202
202309,50대,별식/퓨전요리,7837013517
202309,50대,분식,13110879454
202309,50대,양식,4372323205
202309,50대,일식/수산물,24050051486
202309,50대,중식,7966424313
202309,50대,패스트푸드,8214295394
202309,50대,한식,81707729888
202309,60대+,간이주점,3809289191
202309,60대+,고기요리,28041369229
202309,60대+,디저트/음료,23103789169
202309,60대+,별식/퓨전요리,5214036488
202309,60대+,분식,8137005658
202309,60대+,양식,2132778325
202309,60대+,일식/수산물,20110705297
202309,60대+,중식,4650859239
202309,60대+,패스트푸드,3428701635
202309,60대+,한식,61763421486
202310,20대,간이주점,12376929278
202310,20대,고기요리,21631913390
202310,20대,디저트/음료,22107374171
202310,20대,별식/퓨전요리,3870574781
202310,20대,분식,6239017034
202310,20대,양식,3529004680
202310,20대,일식/수산물,8332227035
202310,20대,중식,3942472006
202310,20대,패스트푸드,7741222954
202310,20대,한식,34814542952
202310,30대,간이주점,13283448858
202310,30대,고기요리,34559164967
202310,30대,디저트/음료,35976046886
202310,30대,별식/퓨전요리,6814788533
202310,30대,분식,10510958955
202310,30대,양식,6375610437
202310,30대,일식/수산물,15468765067
202310,30대,중식,7131754857
202310,30대,패스트푸드,10317988203
202310,30대,한식,60815323441
202310,40대,간이주점,13225797767
202310,40대,고기요리,47492314839
202310,40대,디저트/음료,45173805637
202310,40대,별식/퓨전요리,9472355556
202310,40대,분식,16267333269
202310,40대,양식,7411823154
202310,40대,일식/수산물,21832178570
202310,40대,중식,10385613458
202310,40대,패스트푸드,12379487137
202310,40대,한식,82257210553
202310,50대,간이주점,9492431672
202310,50대,고기요리,43682194490
202310,50대,디저트/음료,35579731575
202310,50대,별식/퓨전요리,8760777403
202310,50대,분식,13675289135
202310,50대,양식,4525168705
202310,50대,일식/수산물,24345411225
202310,50대,중식,8392267877
202310,50대,패스트푸드,8433486248
202310,50대,한식,84139925910
202310,60대+,간이주점,3815645837
202310,60대+,고기요리,27666078279
202310,60대+,디저트/음료,21347642106
202310,60대+,별식/퓨전요리,6001760766
202310,60대+,분식,8456916932
202310,60대+,양식,2185041233
202310,60대+,일식/수산물,19622589700
202310,60대+,중식,4925360133
202310,60대+,패스트푸드,3504541410
202310,60대+,한식,63408972734
202311,20대,간이주점,11266108726
202311,20대,고기요리,19825067058
202311,20대,디저트/음료,19451643368
202311,20대,별식/퓨전요리,3655364857
202311,20대,분식,5756240244
202311,20대,양식,3186630737
202311,20대,일식/수산물,7806468309
202311,20대,중식,3744274933
202311,20대,패스트푸드,6865665192
202311,20대,한식,32113413176
202311,30대,간이주점,11652240759
202311,30대,고기요리,31301784091
202311,30대,디저트/음료,31888081999
202311,30대,별식/퓨전요리,6340175086
202311,30대,분식,9273577245
202311,30대,양식,5503348850
202311,30대,일식/수산물,14086790131
202311,30대,중식,6488217437
202311,30대,패스트푸드,8949160101
202311,30대,한식,55035376597
202311,40대,간이주점,11756012028
202311,40대,고기요리,42955090912
202311,40대,디저트/음료,40515009357
202311,40대,별식/퓨전요리,8938241553
202311,40대,분식,14235109896
202311,40대,양식,6535484967
202311,40대,일식/수산물,20007444941
202311,40대,중식,9440183837
202311,40대,패스트푸드,10922762799
202311,40대,한식,74585734702
202311,50대,간이주점,8471541190
202311,50대,고기요리,40472834829
202311,50대,디저트/음료,32651952110
202311,50대,별식/퓨전요리,8364982830
202311,50대,분식,12197520197
202311,50대,양식,4220591297
202311,50대,일식/수산물,22548304645
202311,50대,중식,7729190835
202311,50대,패스트푸드,7646125451
202311,50대,한식,76819884164
202311,60대+,간이주점,3287856164
202311,60대+,고기요리,25601270674
202311,60대+,디저트/음료,20107887433
202311,60대+,별식/퓨전요리,5714454909
202311,60대+,분식,7287597323
202311,60대+,양식,2010406878
202311,60대+,일식/수산물,18521675538
202311,60대+,중식,4494306967
202311,60대+,패스트푸드,3204318620
202311,60대+,한식,57583269971
202312,20대,간이주점,12235475413
202312,20대,고기요리,19703450737
202312,20대,디저트/음료,21293381832
202312,20대,별식/퓨전요리,3866685192
202312,20대,분식,5797791774
202312,20대,양식,3754743883
202312,20대,일식/수산물,9032060354
202312,20대,중식,3867755848
202312,20대,패스트푸드,6816740310
202312,20대,한식,34828983966
202312,30대,간이주점,13127115086
202312,30대,고기요리,32290606762
202312,30대,디저트/음료,34558854966
202312,30대,별식/퓨전요리,6799155372
202312,30대,분식,9429860833
202312,30대,양식,6849486795
202312,30대,일식/수산물,16932049272
202312,30대,중식,7137926706
202312,30대,패스트푸드,9532075297
202312,30대,한식,60536222911
202312,40대,간이주점,13697135910
202312,40대,고기요리,46876135528
202312,40대,디저트/음료,43524698879
202312,40대,별식/퓨전요리,9682586303
202312,40대,분식,14822374884
202312,40대,양식,8681827489
202312,40대,일식/수산물,25046990043
202312,40대,중식,10643479644
202312,40대,패스트푸드,11787596648
202312,40대,한식,83208616456
202312,50대,간이주점,10090303187
202312,50대,고기요리,45206142991
202312,50대,디저트/음료,35595149070
202312,50대,별식/퓨전요리,9380225082
202312,50대,분식,12580285785
202312,50대,양식,5455792874
202312,50대,일식/수산물,29128679020
202312,50대,중식,8859022927
202312,50대,패스트푸드,8367458744
202312,50대,한식,85419982969
202312,60대+,간이주점,3885794170
202312,60대+,고기요리,29473279992
202312,60대+,디저트/음료,21343637771
202312,60대+,별식/퓨전요리,6463505551
202312,60대+,분식,7425483734
202312,60대+,양식,2550760495
202312,60대+,일식/수산물,22418745623
202312,60대+,중식,4973187789
202312,60대+,패스트푸드,3457312911
202312,60대+,한식,62979717035
202401,20대,간이주점,11347244246
202401,20대,고기요리,17054541466
202401,20대,디저트/음료,17813925648
202401,20대,별식/퓨전요리,3309666390
202401,20대,분식,5077917518
202401,20대,양식,2969500985
202401,20대,일식/수산물,6649344537
202401,20대,중식,3332496537
202401,20대,패스트푸드,6051087819
202401,20대,한식,28755612795
202401,30대,간이주점,12101137693
202401,30대,고기요리,30418389612
202401,30대,디저트/음료,31676423261
202401,30대,별식/퓨전요리,6447372043
202401,30대,분식,9168965213
202401,30대,양식,5688064828
202401,30대,일식/수산물,14016313713
202401,30대,중식,6621721797
202401,30대,패스트푸드,9284677668
202401,30대,한식,54798695107
202401,40대,간이주점,12309549326
202401,40대,고기요리,42569300102
202401,40대,디저트/음료,39347668167
202401,40대,별식/퓨전요리,8978833297
202401,40대,분식,14397425334
202401,40대,양식,7605036382
202401,40대,일식/수산물,20145142172
202401,40대,중식,10099889105
202401,40대,패스트푸드,11459863025
202401,40대,한식,75138928485
202401,50대,간이주점,9165739831
202401,50대,고기요리,40167003837
202401,50대,디저트/음료,31794376711
202401,50대,별식/퓨전요리,8806055171
202401,50대,분식,12266114628
202401,50대,양식,4716815292
202401,50대,일식/수산물,23046810053
202401,50대,중식,8199465390
202401,50대,패스트푸드,8030179894
202401,50대,한식,77278246917
202401,60대+,간이주점,3670049514
202401,60대+,고기요리,26595657922
202401,60대+,디저트/음료,19800106806
202401,60대+,별식/퓨전요리,6264957793
202401,60대+,분식,7425641122
202401,60대+,양식,2265530877
202401,60대+,일식/수산물,19186275846
202401,60대+,중식,4767980037
202401,60대+,패스트푸드,3409941989
202401,60대+,한식,58817559761
202402,20대,간이주점,10577752217
202402,20대,고기요리,16782071655
202402,20대,디저트/음료,17935592849
202402,20대,별식/퓨전요리,3133796754
202402,20대,분식,4733428879
202402,20대,양식,3101031825
202402,20대,일식/수산물,6575935708
202402,20대,중식,3256922926
202402,20대,패스트푸드,6025676452
202402,20대,한식,27995382851
202402,30대,간이주점,11717897183
202402,30대,고기요리,29694264871
202402,30대,디저트/음료,31680100827
202402,30대,별식/퓨전요리,5874101034
202402,30대,분식,8691226921
202402,30대,양식,5811097834
202402,30대,일식/수산물,13718424077
202402,30대,중식,6647898884
202402,30대,패스트푸드,9188640867
202402,30대,한식,53037960326
202402,40대,간이주점,11788232769
202402,40대,고기요리,40912815542
202402,40대,디저트/음료,39019074661
202402,40대,별식/퓨전요리,8121055123
202402,40대,분식,13575382161
202402,40대,양식,7185224654
202402,40대,일식/수산물,20084744476
202402,40대,중식,9837893583
202402,40대,패스트푸드,11427258985
202402,40대,한식,72549288551
202402,50대,간이주점,8842643731
202402,50대,고기요리,38817871961
202402,50대,디저트/음료,31953060953
202402,50대,별식/퓨전요리,8052498426
202402,50대,분식,11713428600
202402,50대,양식,4374361712
202402,50대,일식/수산물,22982892465
202402,50대,중식,8166252238
202402,50대,패스트푸드,7904966459
202402,50대,한식,74799535547
202402,60대+,간이주점,3646002824
202402,60대+,고기요리,25006799994
202402,60대+,디저트/음료,20571473711
202402,60대+,별식/퓨전요리,5590984344
202402,60대+,분식,7204001054
202402,60대+,양식,2029818452
202402,60대+,일식/수산물,19179282290
202402,60대+,중식,4813387328
202402,60대+,패스트푸드,3405020879
202402,60대+,한식,57108428771
202403,20대,간이주점,12124222233
202403,20대,고기요리,19715448029
202403,20대,디저트/음료,20737112488
202403,20대,별식/퓨전요리,3582530672
202403,20대,분식,5739658914
202403,20대,양식,3451317310
202403,20대,일식/수산물,7683028045
202403,20대,중식,3811744146
202403,20대,패스트푸드,6929023292
202403,20대,한식,34869523055
202403,30대,간이주점,12760414277
202403,30대,고기요리,33759200052
202403,30대,디저트/음료,35458327159
202403,30대,별식/퓨전요리,6639373420
202403,30대,분식,10007907710
202403,30대,양식,6253996586
202403,30대,일식/수산물,15456467614
202403,30대,중식,7262100733
202403,30대,패스트푸드,9445880072
202403,30대,한식,62430542937
202403,40대,간이주점,13168392523
202403,40대,고기요리,46635059866
202403,40대,디저트/음료,43925571930
202403,40대,별식/퓨전요리,9177359976
202403,40대,분식,15328314419
202403,40대,양식,7443214718
202403,40대,일식/수산물,22562495539
202403,40대,중식,10460649716
202403,40대,패스트푸드,11460327416
202403,40대,한식,83706208354
202403,50대,간이주점,9917549078
202403,50대,고기요리,44099809272
202403,50대,디저트/음료,35244492437
202403,50대,별식/퓨전요리,9000015594
202403,50대,분식,13648363295
202403,50대,양식,4741499922
202403,50대,일식/수산물,25900465912
202403,50대,중식,8652104366
202403,50대,패스트푸드,8163841347
202403,50대,한식,87940864618
202403,60대+,간이주점,4139616473
202403,60대+,고기요리,29699672716
202403,60대+,디저트/음료,22642153535
202403,60대+,별식/퓨전요리,6665484755
202403,60대+,분식,8821376511
202403,60대+,양식,2452743143
202403,60대+,일식/수산물,22398349641
202403,60대+,중식,5408065889
202403,60대+,패스트푸드,3573250675
202403,60대+,한식,69833615144
202404,20대,간이주점,10549550305
202404,20대,고기요리,18364333780
202404,20대,디저트/음료,20171103748
202404,20대,별식/퓨전요리,3303776682
202404,20대,분식,5436113321
202404,20대,양식,3119308010
202404,20대,일식/수산물,7030806182
202404,20대,중식,3415200475
202404,20대,패스트푸드,6982124564
202404,20대,한식,31958919320
202404,30대,간이주점,12832385918
202404,30대,고기요리,32493406899
202404,30대,디저트/음료,34910037570
202404,30대,별식/퓨전요리,6317628245
202404,30대,분식,10068938901
202404,30대,양식,5796226364
202404,30대,일식/수산물,14195141264
202404,30대,중식,6567438168
202404,30대,패스트푸드,9481793572
202404,30대,한식,59296154834
202404,40대,간이주점,13312427131
202404,40대,고기요리,44614409661
202404,40대,디저트/음료,43946148933
202404,40대,별식/퓨전요리,8699477790
202404,40대,분식,15486720926
202404,40대,양식,6751777010
202404,40대,일식/수산물,20879122916
202404,40대,중식,9478697424
202404,40대,패스트푸드,11284893263
202404,40대,한식,80554024596
202404,50대,간이주점,9821463964
202404,50대,고기요리,42031921694
202404,50대,디저트/음료,35373809685
202404,50대,별식/퓨전요리,8454963656
202404,50대,분식,13918326652
202404,50대,양식,4396397622
202404,50대,일식/수산물,23967638143
202404,50대,중식,7814698104
202404,50대,패스트푸드,8077191537
202404,50대,한식,84591548554
202404,60대+,간이주점,4139770818
202404,60대+,고기요리,28782715182
202404,60대+,디저트/음료,22537700321
202404,60대+,별식/퓨전요리,6356881755
202404,60대+,분식,9290755781
202404,60대+,양식,2296216433
202404,60대+,일식/수산물,20905213536
202404,60대+,중식,4934092608
202404,60대+,패스트푸드,3509869496
202404,60대+,한식,68511859740
202405,20대,간이주점,11433746407
202405,20대,고기요리,19339319500
202405,20대,디저트/음료,20459094727
202405,20대,별식/퓨전요리,3871567634
202405,20대,분식,5539158049
202405,20대,양식,3210316975
202405,20대,일식/수산물,7552276028
202405,20대,중식,3500646315
202405,20대,패스트푸드,6704848726
202405,20대,한식,34383693772
202405,30대,간이주점,13096202444
202405,30대,고기요리,34545880242
202405,30대,디저트/음료,35826010508
202405,30대,별식/퓨전요리,7209886015
202405,30대,분식,10366725051
202405,30대,양식,6114616961
202405,30대,일식/수산물,15709245022
202405,30대,중식,6910635330
202405,30대,패스트푸드,9405886122
202405,30대,한식,63205703347
202405,40대,간이주점,13622413632
202405,40대,고기요리,47531043892
202405,40대,디저트/음료,44794780746
202405,40대,별식/퓨전요리,9902412567
202405,40대,분식,15897862768
202405,40대,양식,7395867172
202405,40대,일식/수산물,22572524609
202405,40대,중식,10040950764
202405,40대,패스트푸드,11347133003
202405,40대,한식,84737619547
202405,50대,간이주점,10257538558
202405,50대,고기요리,44491165085
202405,50대,디저트/음료,36753636650
202405,50대,별식/퓨전요리,9521017788
202405,50대,분식,14544015913
202405,50대,양식,4712644810
202405,50대,일식/수산물,25000621697
202405,50대,중식,8367860295
202405,50대,패스트푸드,8008211638
202405,50대,한식,88701881168
202405,60대+,간이주점,4186683865
202405,60대+,고기요리,30341138821
202405,60대+,디저트/음료,23573142118
202405,60대+,별식/퓨전요리,6907747211
202405,60대+,분식,9750737386
202405,60대+,양식,2421340673
202405,60대+,일식/수산물,21328762833
202405,60대+,중식,5239212478
202405,60대+,패스트푸드,3548811587
202405,60대+,한식,71471321572
202406,20대,간이주점,10515251185
202406,20대,고기요리,17497172210
202406,20대,디저트/음료,19950206827
202406,20대,별식/퓨전요리,3758064010
202406,20대,분식,5229116438
202406,20대,양식,2889656551
202406,20대,일식/수산물,6616226001
202406,20대,중식,3345671172
202406,20대,패스트푸드,6294356834
202406,20대,한식,30866839701
202406,30대,간이주점,12846891603
202406,30대,고기요리,31067579004
202406,30대,디저트/음료,34517895290
202406,30대,별식/퓨전요리,6835511673
202406,30대,분식,9845047038
202406,30대,양식,5536087931
202406,30대,일식/수산물,13482816179
202406,30대,중식,6461820103
202406,30대,패스트푸드,8756259538
202406,30대,한식,57739984686
202406,40대,간이주점,13225067919
202406,40대,고기요리,43067077063
202406,40대,디저트/음료,43583428239
202406,40대,별식/퓨전요리,9246807862
202406,40대,분식,15094583187
202406,40대,양식,6497247982
202406,40대,일식/수산물,19267966673
202406,40대,중식,9234324723
202406,40대,패스트푸드,10663471191
202406,40대,한식,77097263992
202406,50대,간이주점,10170017610
202406,50대,고기요리,42054826508
202406,50대,디저트/음료,35496068214
202406,50대,별식/퓨전요리,9127610483
202406,50대,분식,14093909105
202406,50대,양식,4331782032
202406,50대,일식/수산물,22693939384
202406,50대,중식,7857325058
202406,50대,패스트푸드,7695231297
202406,50대,한식,83641961381
202406,60대+,간이주점,4177370301
202406,60대+,고기요리,29751125850
202406,60대+,디저트/음료,22306529845
202406,60대+,별식/퓨전요리,6626011994
202406,60대+,분식,9746159646
202406,60대+,양식,2389394958
202406,60대+,일식/수산물,19766741889
202406,60대+,중식,4813672446
202406,60대+,패스트푸드,3334247602
202406,60대+,한식,68389897285
202407,20대,간이주점,9885680841
202407,20대,고기요리,16654264699
202407,20대,디저트/음료,19073597344
202407,20대,별식/퓨전요리,3919384461
202407,20대,분식,4992247139
202407,20대,양식,2744156895
202407,20대,일식/수산물,6201044622
202407,20대,중식,3221354346
202407,20대,패스트푸드,5930763572
202407,20대,한식,29145341650
202407,30대,간이주점,12154669674
202407,30대,고기요리,30125954845
202407,30대,디저트/음료,33318001230
202407,30대,별식/퓨전요리,7295683759
202407,30대,분식,9273055035
202407,30대,양식,5408640147
202407,30대,일식/수산물,12981277878
202407,30대,중식,6530499105
202407,30대,패스트푸드,8651958058
202407,30대,한식,55203832448
202407,40대,간이주점,13133976397
202407,40대,고기요리,42715504867
202407,40대,디저트/음료,42377007116
202407,40대,별식/퓨전요리,10025794253
202407,40대,분식,14651186679
202407,40대,양식,6812206267
202407,40대,일식/수산물,19036909328
202407,40대,중식,9517389469
202407,40대,패스트푸드,10688648379
202407,40대,한식,77055811024
202407,50대,간이주점,10096628607
202407,50대,고기요리,43472293628
202407,50대,디저트/음료,34810122714
202407,50대,별식/퓨전요리,9971942265
202407,50대,분식,13901034949
202407,50대,양식,4522737092
202407,50대,일식/수산물,22419899312
202407,50대,중식,8124365247
202407,50대,패스트푸드,7759172275
202407,50대,한식,83976143216
202407,60대+,간이주점,4247285824
202407,60대+,고기요리,31365624518
202407,60대+,디저트/음료,21937953941
202407,60대+,별식/퓨전요리,7181869338
202407,60대+,분식,9514148233
202407,60대+,양식,2449468259
202407,60대+,일식/수산물,19396148606
202407,60대+,중식,4984583821
202407,60대+,패스트푸드,3436313169
202407,60대+,한식,68027744547
202408,20대,간이주점,10475927604
202408,20대,고기요리,17033455119
202408,20대,디저트/음료,20098786098
202408,20대,별식/퓨전요리,4306425931
202408,20대,분식,5139699953
202408,20대,양식,3005749056
202408,20대,일식/수산물,7040744027
202408,20대,중식,3290731361
202408,20대,패스트푸드,6224088509
202408,20대,한식,31146272143
202408,30대,간이주점,12593976974
202408,30대,고기요리,30607968260
202408,30대,디저트/음료,35192181338
202408,30대,별식/퓨전요리,7901302424
202408,30대,분식,9742833324
202408,30대,양식,6012178682
202408,30대,일식/수산물,14532339558
202408,30대,중식,6797392021
202408,30대,패스트푸드,9230347109
202408,30대,한식,59980673679
202408,40대,간이주점,13349230039
202408,40대,고기요리,42992320554
202408,40대,디저트/음료,44790492208
202408,40대,별식/퓨전요리,10810496409
202408,40대,분식,15434138505
202408,40대,양식,7353992005
202408,40대,일식/수산물,20811196720
202408,40대,중식,9850964281
202408,40대,패스트푸드,11537167991
202408,40대,한식,80994989583
202408,50대,간이주점,10325208017
202408,50대,고기요리,43557033090
202408,50대,디저트/음료,36641955660
202408,50대,별식/퓨전요리,10850707210
202408,50대,분식,14864286624
202408,50대,양식,4840156858
202408,50대,일식/수산물,24430770583
202408,50대,중식,8430522310
202408,50대,패스트푸드,8494072837
202408,50대,한식,87254026527
202408,60대+,간이주점,4238635793
202408,60대+,고기요리,31198022909
202408,60대+,디저트/음료,23138497245
202408,60대+,별식/퓨전요리,7727574361
202408,60대+,분식,10347557863
202408,60대+,양식,2642135522
202408,60대+,일식/수산물,20865240498
202408,60대+,중식,5210516813
202408,60대+,패스트푸드,3837362532
202408,60대+,한식,70923039960
202409,20대,간이주점,10389300502
202409,20대,고기요리,16330460963
202409,20대,디저트/음료,19456226139
202409,20대,별식/퓨전요리,4516817877
202409,20대,분식,4804532873
202409,20대,양식,2919315905
202409,20대,일식/수산물,7453165917
202409,20대,중식,3348493766
202409,20대,패스트푸드,6461290295
202409,20대,한식,30760413747
202409,30대,간이주점,12200670242
202409,30대,고기요리,28435559972
202409,30대,디저트/음료,34027417254
202409,30대,별식/퓨전요리,8330278037
202409,30대,분식,8980809737
202409,30대,양식,5471410825
202409,30대,일식/수산물,15160937219
202409,30대,중식,6531188510
202409,30대,패스트푸드,8908320931
202409,30대,한식,59141944172
202409,40대,간이주점,12267694103
202409,40대,고기요리,38650253392
202409,40대,디저트/음료,42749696602
202409,40대,별식/퓨전요리,11188922972
202409,40대,분식,13758708105
202409,40대,양식,6243377416
202409,40대,일식/수산물,20860739368
202409,40대,중식,9311475264
202409,40대,패스트푸드,10858962014
202409,40대,한식,75218017959
202409,50대,간이주점,9601277239
202409,50대,고기요리,38225957127
202409,50대,디저트/음료,36175572550
202409,50대,별식/퓨전요리,11063228625
202409,50대,분식,13100159855
202409,50대,양식,4115558488
202409,50대,일식/수산물,24212466248
202409,50대,중식,8029660865
202409,50대,패스트푸드,7961605572
202409,50대,한식,81124201418
202409,60대+,간이주점,4197697437
202409,60대+,고기요리,27247302463
202409,60대+,디저트/음료,24412448220
202409,60대+,별식/퓨전요리,8065580301
202409,60대+,분식,9083204036
202409,60대+,양식,2206531393
202409,60대+,일식/수산물,21618362256
202409,60대+,중식,4992828234
202409,60대+,패스트푸드,3546114393
202409,60대+,한식,67129901116
202410,20대,간이주점,10027022085
202410,20대,고기요리,16915897532
202410,20대,디저트/음료,19675278115
202410,20대,별식/퓨전요리,5081873549
202410,20대,분식,5280477173
202410,20대,양식,2994199554
202410,20대,일식/수산물,7652929757
202410,20대,중식,3584268679
202410,20대,패스트푸드,6821692005
202410,20대,한식,31553309422
202410,30대,간이주점,12431889055
202410,30대,고기요리,29882931870
202410,30대,디저트/음료,34341581897
202410,30대,별식/퓨전요리,9520634197
202410,30대,분식,9807513153
202410,30대,양식,5869913186
202410,30대,일식/수산물,15471378515
202410,30대,중식,7137301617
202410,30대,패스트푸드,9347338590
202410,30대,한식,59772040687
202410,40대,간이주점,12559536436
202410,40대,고기요리,41243913076
202410,40대,디저트/음료,42970563722
202410,40대,별식/퓨전요리,13008750589
202410,40대,분식,15114681771
202410,40대,양식,6894526473
202410,40대,일식/수산물,21567339041
202410,40대,중식,9975368102
202410,40대,패스트푸드,11419605905
202410,40대,한식,78866330249
202410,50대,간이주점,9672698445
202410,50대,고기요리,40125394245
202410,50대,디저트/음료,35307882499
202410,50대,별식/퓨전요리,12847031661
202410,50대,분식,13969081625
202410,50대,양식,4494673906
